date,year,month,month_name,source,category,generation_gwh,unit
2018-01-01,2018,1,Jan,Electricity Generation by Coal,Fossil / Other,1144.66, GWh
2018-01-01,2018,1,Jan,Electricity Generation by Gas,Fossil / Other,1851.64, GWh
2018-01-01,2018,1,Jan,Electricity Generation by High Speed Diesel (HSD),Fossil / Other,0.0, GWh
2018-01-01,2018,1,Jan,Electricity Generation by Mixed,Fossil / Other,72.4, GWh
2018-01-01,2018,1,Jan,Electricity Generation by Regasification Liquefied Natural Gas(RLNG),Fossil / Other,1602.88, GWh
2018-01-01,2018,1,Jan,Electricity Generation by Residual Fuel Oil (RFO),Fossil / Other,1630.46, GWh
2018-01-01,2018,1,Jan,Electricity Generation by Nuclear,Nuclear,820.95, GWh
2018-01-01,2018,1,Jan,Electricity Generation by Hydel,Renewable,606.34, GWh
2018-01-01,2018,1,Jan,Electricity Generation by Solar,Renewable,54.8, GWh
2018-01-01,2018,1,Jan,Electricity Generation by Wind,Renewable,73.1, GWh
2018-01-01,2018,1,Jan,Electricity Generation by bagasse,Renewable,86.9, GWh
2018-02-01,2018,2,Feb,Electricity Generation by Coal,Fossil / Other,1162.0, GWh
2018-02-01,2018,2,Feb,Electricity Generation by Gas,Fossil / Other,1572.9, GWh
2018-02-01,2018,2,Feb,Electricity Generation by High Speed Diesel (HSD),Fossil / Other,0.77, GWh
2018-02-01,2018,2,Feb,Electricity Generation by Mixed,Fossil / Other,61.1, GWh
2018-02-01,2018,2,Feb,Electricity Generation by Regasification Liquefied Natural Gas(RLNG),Fossil / Other,1340.9, GWh
2018-02-01,2018,2,Feb,Electricity Generation by Residual Fuel Oil (RFO),Fossil / Other,581.4, GWh
2018-02-01,2018,2,Feb,Electricity Generation by Nuclear,Nuclear,608.2, GWh
2018-02-01,2018,2,Feb,Electricity Generation by Hydel,Renewable,1356.6, GWh
2018-02-01,2018,2,Feb,Electricity Generation by Solar,Renewable,54.6, GWh
2018-02-01,2018,2,Feb,Electricity Generation by Wind,Renewable,94.9, GWh
2018-02-01,2018,2,Feb,Electricity Generation by bagasse,Renewable,80.9, GWh
2018-03-01,2018,3,Mar,Electricity Generation by Coal,Fossil / Other,1263.58, GWh
2018-03-01,2018,3,Mar,Electricity Generation by Gas,Fossil / Other,1860.06, GWh
2018-03-01,2018,3,Mar,Electricity Generation by High Speed Diesel (HSD),Fossil / Other,0.0, GWh
2018-03-01,2018,3,Mar,Electricity Generation by Mixed,Fossil / Other,68.81, GWh
2018-03-01,2018,3,Mar,Electricity Generation by Regasification Liquefied Natural Gas(RLNG),Fossil / Other,2126.1, GWh
2018-03-01,2018,3,Mar,Electricity Generation by Residual Fuel Oil (RFO),Fossil / Other,1410.35, GWh
2018-03-01,2018,3,Mar,Electricity Generation by Nuclear,Nuclear,786.18, GWh
2018-03-01,2018,3,Mar,Electricity Generation by Hydel,Renewable,872.44, GWh
2018-03-01,2018,3,Mar,Electricity Generation by Solar,Renewable,70.88, GWh
2018-03-01,2018,3,Mar,Electricity Generation by Wind,Renewable,149.25, GWh
2018-03-01,2018,3,Mar,Electricity Generation by bagasse,Renewable,91.09, GWh
2018-04-01,2018,4,Apr,Electricity Generation by Coal,Fossil / Other,1401.0, GWh
2018-04-01,2018,4,Apr,Electricity Generation by Gas,Fossil / Other,1549.0, GWh
2018-04-01,2018,4,Apr,Electricity Generation by High Speed Diesel (HSD),Fossil / Other,0.11, GWh
2018-04-01,2018,4,Apr,Electricity Generation by Mixed,Fossil / Other,56.37, GWh
2018-04-01,2018,4,Apr,Electricity Generation by Regasification Liquefied Natural Gas(RLNG),Fossil / Other,3695.0, GWh
2018-04-01,2018,4,Apr,Electricity Generation by Residual Fuel Oil (RFO),Fossil / Other,1550.0, GWh
2018-04-01,2018,4,Apr,Electricity Generation by Nuclear,Nuclear,835.0, GWh
2018-04-01,2018,4,Apr,Electricity Generation by Hydel,Renewable,1527.0, GWh
2018-04-01,2018,4,Apr,Electricity Generation by Solar,Renewable,79.83, GWh
2018-04-01,2018,4,Apr,Electricity Generation by Wind,Renewable,205.35, GWh
2018-04-01,2018,4,Apr,Electricity Generation by bagasse,Renewable,54.53, GWh
2018-05-01,2018,5,May,Electricity Generation by Coal,Fossil / Other,1488.95, GWh
2018-05-01,2018,5,May,Electricity Generation by Gas,Fossil / Other,1931.34, GWh
2018-05-01,2018,5,May,Electricity Generation by High Speed Diesel (HSD),Fossil / Other,0.0, GWh
2018-05-01,2018,5,May,Electricity Generation by Mixed,Fossil / Other,57.08, GWh
2018-05-01,2018,5,May,Electricity Generation by Regasification Liquefied Natural Gas(RLNG),Fossil / Other,2890.12, GWh
2018-05-01,2018,5,May,Electricity Generation by Residual Fuel Oil (RFO),Fossil / Other,2338.23, GWh
2018-05-01,2018,5,May,Electricity Generation by Nuclear,Nuclear,656.16, GWh
2018-05-01,2018,5,May,Electricity Generation by Hydel,Renewable,2217.0, GWh
2018-05-01,2018,5,May,Electricity Generation by Solar,Renewable,63.62, GWh
2018-05-01,2018,5,May,Electricity Generation by Wind,Renewable,289.4, GWh
2018-05-01,2018,5,May,Electricity Generation by bagasse,Renewable,113.45, GWh
2018-06-01,2018,6,Jun,Electricity Generation by Coal,Fossil / Other,1522.47, GWh
2018-06-01,2018,6,Jun,Electricity Generation by Gas,Fossil / Other,2026.03, GWh
2018-06-01,2018,6,Jun,Electricity Generation by High Speed Diesel (HSD),Fossil / Other,3.9, GWh
2018-06-01,2018,6,Jun,Electricity Generation by Mixed,Fossil / Other,55.06, GWh
2018-06-01,2018,6,Jun,Electricity Generation by Regasification Liquefied Natural Gas(RLNG),Fossil / Other,3252.28, GWh
2018-06-01,2018,6,Jun,Electricity Generation by Residual Fuel Oil (RFO),Fossil / Other,1162.5, GWh
2018-06-01,2018,6,Jun,Electricity Generation by Nuclear,Nuclear,656.03, GWh
2018-06-01,2018,6,Jun,Electricity Generation by Hydel,Renewable,3589.02, GWh
2018-06-01,2018,6,Jun,Electricity Generation by Solar,Renewable,57.05, GWh
2018-06-01,2018,6,Jun,Electricity Generation by Wind,Renewable,427.29, GWh
2018-06-01,2018,6,Jun,Electricity Generation by bagasse,Renewable,109.25, GWh
2018-07-01,2018,7,Jul,Electricity Generation by Coal,Fossil / Other,1736.77, GWh
2018-07-01,2018,7,Jul,Electricity Generation by Gas,Fossil / Other,2045.43, GWh
2018-07-01,2018,7,Jul,Electricity Generation by High Speed Diesel (HSD),Fossil / Other,10.74, GWh
2018-07-01,2018,7,Jul,Electricity Generation by Mixed,Fossil / Other,58.02, GWh
2018-07-01,2018,7,Jul,Electricity Generation by Regasification Liquefied Natural Gas(RLNG),Fossil / Other,3370.24, GWh
2018-07-01,2018,7,Jul,Electricity Generation by Residual Fuel Oil (RFO),Fossil / Other,1283.76, GWh
2018-07-01,2018,7,Jul,Electricity Generation by Nuclear,Nuclear,735.65, GWh
2018-07-01,2018,7,Jul,Electricity Generation by Hydel,Renewable,3891.51, GWh
2018-07-01,2018,7,Jul,Electricity Generation by Solar,Renewable,61.52, GWh
2018-07-01,2018,7,Jul,Electricity Generation by Wind,Renewable,428.92, GWh
2018-07-01,2018,7,Jul,Electricity Generation by bagasse,Renewable,99.86, GWh
2018-08-01,2018,8,Aug,Electricity Generation by Coal,Fossil / Other,1343.77, GWh
2018-08-01,2018,8,Aug,Electricity Generation by Gas,Fossil / Other,2039.67, GWh
2018-08-01,2018,8,Aug,Electricity Generation by High Speed Diesel (HSD),Fossil / Other,6.07, GWh
2018-08-01,2018,8,Aug,Electricity Generation by Mixed,Fossil / Other,58.0, GWh
2018-08-01,2018,8,Aug,Electricity Generation by Regasification Liquefied Natural Gas(RLNG),Fossil / Other,3187.48, GWh
2018-08-01,2018,8,Aug,Electricity Generation by Residual Fuel Oil (RFO),Fossil / Other,1643.75, GWh
2018-08-01,2018,8,Aug,Electricity Generation by Nuclear,Nuclear,628.27, GWh
2018-08-01,2018,8,Aug,Electricity Generation by Hydel,Renewable,4478.41, GWh
2018-08-01,2018,8,Aug,Electricity Generation by Solar,Renewable,63.67, GWh
2018-08-01,2018,8,Aug,Electricity Generation by Wind,Renewable,439.3, GWh
2018-08-01,2018,8,Aug,Electricity Generation by bagasse,Renewable,80.27, GWh
2018-09-01,2018,9,Sep,Electricity Generation by Coal,Fossil / Other,1149.17, GWh
2018-09-01,2018,9,Sep,Electricity Generation by Gas,Fossil / Other,1980.34, GWh
2018-09-01,2018,9,Sep,Electricity Generation by High Speed Diesel (HSD),Fossil / Other,1.93, GWh
2018-09-01,2018,9,Sep,Electricity Generation by Mixed,Fossil / Other,53.21, GWh
2018-09-01,2018,9,Sep,Electricity Generation by Regasification Liquefied Natural Gas(RLNG),Fossil / Other,2847.33, GWh
2018-09-01,2018,9,Sep,Electricity Generation by Residual Fuel Oil (RFO),Fossil / Other,1024.88, GWh
2018-09-01,2018,9,Sep,Electricity Generation by Nuclear,Nuclear,681.93, GWh
2018-09-01,2018,9,Sep,Electricity Generation by Hydel,Renewable,4279.5, GWh
2018-09-01,2018,9,Sep,Electricity Generation by Solar,Renewable,64.38, GWh
2018-09-01,2018,9,Sep,Electricity Generation by Wind,Renewable,342.35, GWh
2018-09-01,2018,9,Sep,Electricity Generation by bagasse,Renewable,79.97, GWh
2018-10-01,2018,10,Oct,Electricity Generation by Coal,Fossil / Other,1115.7, GWh
2018-10-01,2018,10,Oct,Electricity Generation by Gas,Fossil / Other,1913.1, GWh
2018-10-01,2018,10,Oct,Electricity Generation by Mixed,Fossil / Other,48.34, GWh
2018-10-01,2018,10,Oct,Electricity Generation by Regasification Liquefied Natural Gas(RLNG),Fossil / Other,2194.68, GWh
2018-10-01,2018,10,Oct,Electricity Generation by Residual Fuel Oil (RFO),Fossil / Other,754.35, GWh
2018-10-01,2018,10,Oct,Electricity Generation by Nuclear,Nuclear,887.67, GWh
2018-10-01,2018,10,Oct,Electricity Generation by Hydel,Renewable,2389.95, GWh
2018-10-01,2018,10,Oct,Electricity Generation by Solar,Renewable,61.44, GWh
2018-10-01,2018,10,Oct,Electricity Generation by Wind,Renewable,94.05, GWh
2018-10-01,2018,10,Oct,Electricity Generation by bagasse,Renewable,68.56, GWh
2018-11-01,2018,11,Nov,Electricity Generation by Coal,Fossil / Other,1043.72, GWh
2018-11-01,2018,11,Nov,Electricity Generation by Gas,Fossil / Other,1511.98, GWh
2018-11-01,2018,11,Nov,Electricity Generation by Mixed,Fossil / Other,25.65, GWh
2018-11-01,2018,11,Nov,Electricity Generation by Regasification Liquefied Natural Gas(RLNG),Fossil / Other,1299.75, GWh
2018-11-01,2018,11,Nov,Electricity Generation by Residual Fuel Oil (RFO),Fossil / Other,5.75, GWh
2018-11-01,2018,11,Nov,Electricity Generation by Nuclear,Nuclear,821.05, GWh
2018-11-01,2018,11,Nov,Electricity Generation by Hydel,Renewable,2563.97, GWh
2018-11-01,2018,11,Nov,Electricity Generation by Solar,Renewable,48.03, GWh
2018-11-01,2018,11,Nov,Electricity Generation by Wind,Renewable,126.87, GWh
2018-11-01,2018,11,Nov,Electricity Generation by bagasse,Renewable,59.7, GWh
2018-12-01,2018,12,Dec,Electricity Generation by Coal,Fossil / Other,1563.12875, GWh
2018-12-01,2018,12,Dec,Electricity Generation by Gas,Fossil / Other,1679.262704, GWh
2018-12-01,2018,12,Dec,Electricity Generation by Mixed,Fossil / Other,23.75873, GWh
2018-12-01,2018,12,Dec,Electricity Generation by Regasification Liquefied Natural Gas(RLNG),Fossil / Other,960.53882, GWh
2018-12-01,2018,12,Dec,Electricity Generation by Residual Fuel Oil (RFO),Fossil / Other,930.784947, GWh
2018-12-01,2018,12,Dec,Electricity Generation by Nuclear,Nuclear,896.588, GWh
2018-12-01,2018,12,Dec,Electricity Generation by Hydel,Renewable,1334.488221, GWh
2018-12-01,2018,12,Dec,Electricity Generation by Solar,Renewable,52.93291, GWh
2018-12-01,2018,12,Dec,Electricity Generation by Wind,Renewable,170.659426, GWh
2018-12-01,2018,12,Dec,Electricity Generation by bagasse,Renewable,70.39088, GWh
2019-01-01,2019,1,Jan,Electricity Generation by Coal,Fossil / Other,1451.8, GWh
2019-01-01,2019,1,Jan,Electricity Generation by Gas,Fossil / Other,1709.42, GWh
2019-01-01,2019,1,Jan,Electricity Generation by High Speed Diesel (HSD),Fossil / Other,12.26, GWh
2019-01-01,2019,1,Jan,Electricity Generation by Mixed,Fossil / Other,25.62, GWh
2019-01-01,2019,1,Jan,Electricity Generation by Regasification Liquefied Natural Gas(RLNG),Fossil / Other,1138.25, GWh
2019-01-01,2019,1,Jan,Electricity Generation by Residual Fuel Oil (RFO),Fossil / Other,1722.06, GWh
2019-01-01,2019,1,Jan,Electricity Generation by Nuclear,Nuclear,905.62, GWh
2019-01-01,2019,1,Jan,Electricity Generation by Hydel,Renewable,477.62, GWh
2019-01-01,2019,1,Jan,Electricity Generation by Solar,Renewable,43.2, GWh
2019-01-01,2019,1,Jan,Electricity Generation by Wind,Renewable,156.27, GWh
2019-01-01,2019,1,Jan,Electricity Generation by bagasse,Renewable,86.42, GWh
2019-02-01,2019,2,Feb,Electricity Generation by Coal,Fossil / Other,1167.69, GWh
2019-02-01,2019,2,Feb,Electricity Generation by Gas,Fossil / Other,1595.08, GWh
2019-02-01,2019,2,Feb,Electricity Generation by Mixed,Fossil / Other,23.49, GWh
2019-02-01,2019,2,Feb,Electricity Generation by Regasification Liquefied Natural Gas(RLNG),Fossil / Other,1129.23, GWh
2019-02-01,2019,2,Feb,Electricity Generation by Residual Fuel Oil (RFO),Fossil / Other,112.35, GWh
2019-02-01,2019,2,Feb,Electricity Generation by Nuclear,Nuclear,744.03, GWh
2019-02-01,2019,2,Feb,Electricity Generation by Hydel,Renewable,1522.6, GWh
2019-02-01,2019,2,Feb,Electricity Generation by Solar,Renewable,52.94, GWh
2019-02-01,2019,2,Feb,Electricity Generation by Wind,Renewable,212.51, GWh
2019-02-01,2019,2,Feb,Electricity Generation by bagasse,Renewable,98.53, GWh
2019-03-01,2019,3,Mar,Electricity Generation by Coal,Fossil / Other,1068.76, GWh
2019-03-01,2019,3,Mar,Electricity Generation by Gas,Fossil / Other,1832.86, GWh
2019-03-01,2019,3,Mar,Electricity Generation by Mixed,Fossil / Other,33.66, GWh
2019-03-01,2019,3,Mar,Electricity Generation by Regasification Liquefied Natural Gas(RLNG),Fossil / Other,1883.76, GWh
2019-03-01,2019,3,Mar,Electricity Generation by Residual Fuel Oil (RFO),Fossil / Other,40.29, GWh
2019-03-01,2019,3,Mar,Electricity Generation by Nuclear,Nuclear,877.65, GWh
2019-03-01,2019,3,Mar,Electricity Generation by Hydel,Renewable,1601.12, GWh
2019-03-01,2019,3,Mar,Electricity Generation by Solar,Renewable,66.9, GWh
2019-03-01,2019,3,Mar,Electricity Generation by Wind,Renewable,186.82, GWh
2019-03-01,2019,3,Mar,Electricity Generation by bagasse,Renewable,95.28, GWh
2019-04-01,2019,4,Apr,Electricity Generation by Coal,Fossil / Other,1005.04, GWh
2019-04-01,2019,4,Apr,Electricity Generation by Gas,Fossil / Other,1789.5, GWh
2019-04-01,2019,4,Apr,Electricity Generation by High Speed Diesel (HSD),Fossil / Other,0.0, GWh
2019-04-01,2019,4,Apr,Electricity Generation by Mixed,Fossil / Other,28.57, GWh
2019-04-01,2019,4,Apr,Electricity Generation by Regasification Liquefied Natural Gas(RLNG),Fossil / Other,2995.81, GWh
2019-04-01,2019,4,Apr,Electricity Generation by Residual Fuel Oil (RFO),Fossil / Other,481.05, GWh
2019-04-01,2019,4,Apr,Electricity Generation by Nuclear,Nuclear,745.2, GWh
2019-04-01,2019,4,Apr,Electricity Generation by Hydel,Renewable,2229.41, GWh
2019-04-01,2019,4,Apr,Electricity Generation by Solar,Renewable,66.5, GWh
2019-04-01,2019,4,Apr,Electricity Generation by Wind,Renewable,267.44, GWh
2019-04-01,2019,4,Apr,Electricity Generation by bagasse,Renewable,66.43, GWh
2019-05-01,2019,5,May,Electricity Generation by Coal,Fossil / Other,1628.88, GWh
2019-05-01,2019,5,May,Electricity Generation by Gas,Fossil / Other,2056.55, GWh
2019-05-01,2019,5,May,Electricity Generation by High Speed Diesel (HSD),Fossil / Other,0.0, GWh
2019-05-01,2019,5,May,Electricity Generation by Mixed,Fossil / Other,15.27, GWh
2019-05-01,2019,5,May,Electricity Generation by Regasification Liquefied Natural Gas(RLNG),Fossil / Other,3624.86, GWh
2019-05-01,2019,5,May,Electricity Generation by Residual Fuel Oil (RFO),Fossil / Other,397.92, GWh
2019-05-01,2019,5,May,Electricity Generation by Nuclear,Nuclear,543.61, GWh
2019-05-01,2019,5,May,Electricity Generation by Hydel,Renewable,3747.21, GWh
2019-05-01,2019,5,May,Electricity Generation by Solar,Renewable,69.08, GWh
2019-05-01,2019,5,May,Electricity Generation by Wind,Renewable,413.31, GWh
2019-05-01,2019,5,May,Electricity Generation by bagasse,Renewable,54.47, GWh
2019-06-01,2019,6,Jun,Electricity Generation by Coal,Fossil / Other,2037.45, GWh
2019-06-01,2019,6,Jun,Electricity Generation by Gas,Fossil / Other,1880.88, GWh
2019-06-01,2019,6,Jun,Electricity Generation by Mixed,Fossil / Other,11.53, GWh
2019-06-01,2019,6,Jun,Electricity Generation by Regasification Liquefied Natural Gas(RLNG),Fossil / Other,3613.71, GWh
2019-06-01,2019,6,Jun,Electricity Generation by Residual Fuel Oil (RFO),Fossil / Other,694.84, GWh
2019-06-01,2019,6,Jun,Electricity Generation by Nuclear,Nuclear,538.43, GWh
2019-06-01,2019,6,Jun,Electricity Generation by Hydel,Renewable,3840.0, GWh
2019-06-01,2019,6,Jun,Electricity Generation by Solar,Renewable,63.92, GWh
2019-06-01,2019,6,Jun,Electricity Generation by Wind,Renewable,393.14, GWh
2019-06-01,2019,6,Jun,Electricity Generation by bagasse,Renewable,34.55, GWh
2019-07-01,2019,7,Jul,Electricity Generation by Coal,Fossil / Other,2038.94, GWh
2019-07-01,2019,7,Jul,Electricity Generation by Gas,Fossil / Other,1680.92, GWh
2019-07-01,2019,7,Jul,Electricity Generation by High Speed Diesel (HSD),Fossil / Other,0.0, GWh
2019-07-01,2019,7,Jul,Electricity Generation by Mixed,Fossil / Other,10.18, GWh
2019-07-01,2019,7,Jul,Electricity Generation by Regasification Liquefied Natural Gas(RLNG),Fossil / Other,3516.71, GWh
2019-07-01,2019,7,Jul,Electricity Generation by Residual Fuel Oil (RFO),Fossil / Other,783.08, GWh
2019-07-01,2019,7,Jul,Electricity Generation by Nuclear,Nuclear,826.64, GWh
2019-07-01,2019,7,Jul,Electricity Generation by Hydel,Renewable,4629.48, GWh
2019-07-01,2019,7,Jul,Electricity Generation by Solar,Renewable,60.15, GWh
2019-07-01,2019,7,Jul,Electricity Generation by Wind,Renewable,596.17, GWh
2019-07-01,2019,7,Jul,Electricity Generation by bagasse,Renewable,35.51, GWh
2019-08-01,2019,8,Aug,Electricity Generation by Coal,Fossil / Other,1873.91, GWh
2019-08-01,2019,8,Aug,Electricity Generation by Gas,Fossil / Other,1668.49, GWh
2019-08-01,2019,8,Aug,Electricity Generation by Mixed,Fossil / Other,10.02, GWh
2019-08-01,2019,8,Aug,Electricity Generation by Regasification Liquefied Natural Gas(RLNG),Fossil / Other,3216.04, GWh
2019-08-01,2019,8,Aug,Electricity Generation by Residual Fuel Oil (RFO),Fossil / Other,505.92, GWh
2019-08-01,2019,8,Aug,Electricity Generation by Nuclear,Nuclear,654.99, GWh
2019-08-01,2019,8,Aug,Electricity Generation by Hydel,Renewable,5667.51, GWh
2019-08-01,2019,8,Aug,Electricity Generation by Solar,Renewable,61.81, GWh
2019-08-01,2019,8,Aug,Electricity Generation by Wind,Renewable,322.43, GWh
2019-08-01,2019,8,Aug,Electricity Generation by bagasse,Renewable,17.98, GWh
2019-09-01,2019,9,Sep,Electricity Generation by Coal,Fossil / Other,2232.0, GWh
2019-09-01,2019,9,Sep,Electricity Generation by Gas,Fossil / Other,1615.0, GWh
2019-09-01,2019,9,Sep,Electricity Generation by Mixed,Fossil / Other,10.0, GWh
2019-09-01,2019,9,Sep,Electricity Generation by Regasification Liquefied Natural Gas(RLNG),Fossil / Other,2868.0, GWh
2019-09-01,2019,9,Sep,Electricity Generation by Residual Fuel Oil (RFO),Fossil / Other,817.0, GWh
2019-09-01,2019,9,Sep,Electricity Generation by Nuclear,Nuclear,749.0, GWh
2019-09-01,2019,9,Sep,Electricity Generation by Hydel,Renewable,5053.0, GWh
2019-09-01,2019,9,Sep,Electricity Generation by Solar,Renewable,62.0, GWh
2019-09-01,2019,9,Sep,Electricity Generation by Wind,Renewable,150.0, GWh
2019-09-01,2019,9,Sep,Electricity Generation by bagasse,Renewable,15.0, GWh
2019-10-01,2019,10,Oct,Electricity Generation by Coal,Fossil / Other,2356.9, GWh
2019-10-01,2019,10,Oct,Electricity Generation by Gas,Fossil / Other,1164.94, GWh
2019-10-01,2019,10,Oct,Electricity Generation by Mixed,Fossil / Other,13.07, GWh
2019-10-01,2019,10,Oct,Electricity Generation by Regasification Liquefied Natural Gas(RLNG),Fossil / Other,2432.73, GWh
2019-10-01,2019,10,Oct,Electricity Generation by Residual Fuel Oil (RFO),Fossil / Other,19.26, GWh
2019-10-01,2019,10,Oct,Electricity Generation by Nuclear,Nuclear,883.23, GWh
2019-10-01,2019,10,Oct,Electricity Generation by Hydel,Renewable,2438.8, GWh
2019-10-01,2019,10,Oct,Electricity Generation by Solar,Renewable,61.58, GWh
2019-10-01,2019,10,Oct,Electricity Generation by Wind,Renewable,153.05, GWh
2019-10-01,2019,10,Oct,Electricity Generation by bagasse,Renewable,5.43, GWh
2019-11-01,2019,11,Nov,Electricity Generation by Coal,Fossil / Other,2030.23, GWh
2019-11-01,2019,11,Nov,Electricity Generation by Gas,Fossil / Other,694.55, GWh
2019-11-01,2019,11,Nov,Electricity Generation by Mixed,Fossil / Other,14.16, GWh
2019-11-01,2019,11,Nov,Electricity Generation by Regasification Liquefied Natural Gas(RLNG),Fossil / Other,684.06, GWh
2019-11-01,2019,11,Nov,Electricity Generation by Residual Fuel Oil (RFO),Fossil / Other,2.0, GWh
2019-11-01,2019,11,Nov,Electricity Generation by Nuclear,Nuclear,858.43, GWh
2019-11-01,2019,11,Nov,Electricity Generation by Hydel,Renewable,2900.0, GWh
2019-11-01,2019,11,Nov,Electricity Generation by Solar,Renewable,49.18, GWh
2019-11-01,2019,11,Nov,Electricity Generation by Wind,Renewable,151.82, GWh
2019-11-01,2019,11,Nov,Electricity Generation by bagasse,Renewable,17.43, GWh
2019-12-01,2019,12,Dec,Electricity Generation by Coal,Fossil / Other,2171.05, GWh
2019-12-01,2019,12,Dec,Electricity Generation by Gas,Fossil / Other,1146.03, GWh
2019-12-01,2019,12,Dec,Electricity Generation by Mixed,Fossil / Other,2.81, GWh
2019-12-01,2019,12,Dec,Electricity Generation by Regasification Liquefied Natural Gas(RLNG),Fossil / Other,1134.85, GWh
2019-12-01,2019,12,Dec,Electricity Generation by Residual Fuel Oil (RFO),Fossil / Other,366.69, GWh
2019-12-01,2019,12,Dec,Electricity Generation by Nuclear,Nuclear,699.72, GWh
2019-12-01,2019,12,Dec,Electricity Generation by Hydel,Renewable,1723.29, GWh
2019-12-01,2019,12,Dec,Electricity Generation by Solar,Renewable,43.36, GWh
2019-12-01,2019,12,Dec,Electricity Generation by Wind,Renewable,145.6, GWh
2019-12-01,2019,12,Dec,Electricity Generation by bagasse,Renewable,90.91, GWh
2020-01-01,2020,1,Jan,Electricity Generation by Coal,Fossil / Other,2500.78, GWh
2020-01-01,2020,1,Jan,Electricity Generation by Gas,Fossil / Other,1653.58, GWh
2020-01-01,2020,1,Jan,Electricity Generation by Mixed,Fossil / Other,15.6, GWh
2020-01-01,2020,1,Jan,Electricity Generation by Regasification Liquefied Natural Gas(RLNG),Fossil / Other,957.82, GWh
2020-01-01,2020,1,Jan,Electricity Generation by Residual Fuel Oil (RFO),Fossil / Other,800.94, GWh
2020-01-01,2020,1,Jan,Electricity Generation by Nuclear,Nuclear,680.95, GWh
2020-01-01,2020,1,Jan,Electricity Generation by Hydel,Renewable,867.73, GWh
2020-01-01,2020,1,Jan,Electricity Generation by Solar,Renewable,44.84, GWh
2020-01-01,2020,1,Jan,Electricity Generation by Wind,Renewable,157.55, GWh
2020-01-01,2020,1,Jan,Electricity Generation by bagasse,Renewable,84.45, GWh
2020-02-01,2020,2,Feb,Electricity Generation by Coal,Fossil / Other,2087.0, GWh
2020-02-01,2020,2,Feb,Electricity Generation by Gas,Fossil / Other,919.0, GWh
2020-02-01,2020,2,Feb,Electricity Generation by Mixed,Fossil / Other,10.0, GWh
2020-02-01,2020,2,Feb,Electricity Generation by Regasification Liquefied Natural Gas(RLNG),Fossil / Other,593.0, GWh
2020-02-01,2020,2,Feb,Electricity Generation by Residual Fuel Oil (RFO),Fossil / Other,78.0, GWh
2020-02-01,2020,2,Feb,Electricity Generation by Nuclear,Nuclear,758.0, GWh
2020-02-01,2020,2,Feb,Electricity Generation by Hydel,Renewable,2258.0, GWh
2020-02-01,2020,2,Feb,Electricity Generation by Solar,Renewable,61.0, GWh
2020-02-01,2020,2,Feb,Electricity Generation by Wind,Renewable,105.0, GWh
2020-02-01,2020,2,Feb,Electricity Generation by bagasse,Renewable,100.0, GWh
2020-03-01,2020,3,Mar,Electricity Generation by Coal,Fossil / Other,2093.0, GWh
2020-03-01,2020,3,Mar,Electricity Generation by Gas,Fossil / Other,1182.0, GWh
2020-03-01,2020,3,Mar,Electricity Generation by Mixed,Fossil / Other,38.0, GWh
2020-03-01,2020,3,Mar,Electricity Generation by Regasification Liquefied Natural Gas(RLNG),Fossil / Other,993.0, GWh
2020-03-01,2020,3,Mar,Electricity Generation by Residual Fuel Oil (RFO),Fossil / Other,2.0, GWh
2020-03-01,2020,3,Mar,Electricity Generation by Nuclear,Nuclear,913.0, GWh
2020-03-01,2020,3,Mar,Electricity Generation by Hydel,Renewable,1407.0, GWh
2020-03-01,2020,3,Mar,Electricity Generation by Solar,Renewable,64.0, GWh
2020-03-01,2020,3,Mar,Electricity Generation by Wind,Renewable,107.0, GWh
2020-03-01,2020,3,Mar,Electricity Generation by bagasse,Renewable,78.0, GWh
2020-04-01,2020,4,Apr,Electricity Generation by Coal,Fossil / Other,1824.0, GWh
2020-04-01,2020,4,Apr,Electricity Generation by Gas,Fossil / Other,889.0, GWh
2020-04-01,2020,4,Apr,Electricity Generation by Mixed,Fossil / Other,10.0, GWh
2020-04-01,2020,4,Apr,Electricity Generation by Regasification Liquefied Natural Gas(RLNG),Fossil / Other,1874.0, GWh
2020-04-01,2020,4,Apr,Electricity Generation by Residual Fuel Oil (RFO),Fossil / Other,30.0, GWh
2020-04-01,2020,4,Apr,Electricity Generation by Nuclear,Nuclear,886.0, GWh
2020-04-01,2020,4,Apr,Electricity Generation by Hydel,Renewable,2482.0, GWh
2020-04-01,2020,4,Apr,Electricity Generation by Solar,Renewable,68.0, GWh
2020-04-01,2020,4,Apr,Electricity Generation by Wind,Renewable,232.0, GWh
2020-04-01,2020,4,Apr,Electricity Generation by bagasse,Renewable,53.0, GWh
2020-05-01,2020,5,May,Electricity Generation by Coal,Fossil / Other,2189.0, GWh
2020-05-01,2020,5,May,Electricity Generation by Gas,Fossil / Other,1014.0, GWh
2020-05-01,2020,5,May,Electricity Generation by Mixed,Fossil / Other,33.0, GWh
2020-05-01,2020,5,May,Electricity Generation by Regasification Liquefied Natural Gas(RLNG),Fossil / Other,2734.0, GWh
2020-05-01,2020,5,May,Electricity Generation by Residual Fuel Oil (RFO),Fossil / Other,130.0, GWh
2020-05-01,2020,5,May,Electricity Generation by Nuclear,Nuclear,915.0, GWh
2020-05-01,2020,5,May,Electricity Generation by Hydel,Renewable,4457.0, GWh
